STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.59513095 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 115
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,3324749836624
CPU_CLOCKS_UNHALTED,PMC1,1447223794867
DATA_CACHE_ACCESSES,PMC2,1705322697598
DATA_CACHE_REFILLS_ALL,PMC3,3510049680
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 115,
Runtime (RDTSC) [s],592.3307,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4353,
data cache requests,1705322697598,
data cache request rate,0.5129,
data cache misses,3510049680,
data cache miss rate,0.0011,
data cache miss ratio,0.0021,
