STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595089523 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 60
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1796569088846
CPU_CLOCKS_UNHALTED,PMC1,1215976230361
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,15075152392
TABLE,Group 1 Metric,L2,8
Metric,HWThread 60,
Runtime (RDTSC) [s],510.6805,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.6768,
L2D load bandwidth [MBytes/s],1889.2629,
L2D load data volume [GBytes],964.8098,
L2 bandwidth [MBytes/s],1889.2629,
L2 data volume [GBytes],964.8098,
