STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595124363 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 46
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,2103572887048
CPU_CLOCKS_UNHALTED,PMC1,1323957075904
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,22888586524
TABLE,Group 1 Metric,L2,8
Metric,HWThread 46,
Runtime (RDTSC) [s],559.7769,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.6294,
L2D load bandwidth [MBytes/s],2616.8809,
L2D load data volume [GBytes],1464.8695,
L2 bandwidth [MBytes/s],2616.8809,
L2 data volume [GBytes],1464.8695,
