STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.59513744 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 18
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,7062517866
CPU_CLOCKS_UNHALTED,PMC1,3203757593
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,73632265
TABLE,Group 1 Metric,L2,8
Metric,HWThread 18,
Runtime (RDTSC) [s],21.6639,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4536,
L2D load bandwidth [MBytes/s],217.5257,
L2D load data volume [GBytes],4.7125,
L2 bandwidth [MBytes/s],217.5257,
L2 data volume [GBytes],4.7125,
