STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595153584 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 5
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,2403403522305
CPU_CLOCKS_UNHALTED,PMC1,1387776620341
DATA_CACHE_ACCESSES,PMC2,1185501669609
DATA_CACHE_REFILLS_ALL,PMC3,6563991205
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 5,
Runtime (RDTSC) [s],561.6558,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.5774,
data cache requests,1185501669609,
data cache request rate,0.4933,
data cache misses,6563991205,
data cache miss rate,0.0027,
data cache miss ratio,0.0055,
