STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.5951361 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 7
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,4689807927
CPU_CLOCKS_UNHALTED,PMC1,2040673126
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,62513305
TABLE,Group 1 Metric,L2,8
Metric,HWThread 7,
Runtime (RDTSC) [s],12.4319,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4351,
L2D load bandwidth [MBytes/s],321.8219,
L2D load data volume [GBytes],4.0009,
L2 bandwidth [MBytes/s],321.8219,
L2 data volume [GBytes],4.0009,
