STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.59512846 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 74
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,2728538546562
CPU_CLOCKS_UNHALTED,PMC1,1371676888193
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,16764187466
TABLE,Group 1 Metric,L2,8
Metric,HWThread 74,
Runtime (RDTSC) [s],570.2124,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.5027,
L2D load bandwidth [MBytes/s],1881.5935,
L2D load data volume [GBytes],1072.9080,
L2 bandwidth [MBytes/s],1881.5935,
L2 data volume [GBytes],1072.9080,
