STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595130319 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 2
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,4748294475
CPU_CLOCKS_UNHALTED,PMC1,2079775699
DATA_CACHE_ACCESSES,PMC2,2269334061
DATA_CACHE_REFILLS_ALL,PMC3,6892832
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 2,
Runtime (RDTSC) [s],11.4753,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4380,
data cache requests,2269334061,
data cache request rate,0.4779,
data cache misses,6892832,
data cache miss rate,0.0015,
data cache miss ratio,0.0030,
