STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595127794 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 22
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,4917276723
CPU_CLOCKS_UNHALTED,PMC1,2253667790
DATA_CACHE_ACCESSES,PMC2,2346936937
DATA_CACHE_REFILLS_ALL,PMC3,9545359
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 22,
Runtime (RDTSC) [s],12.5987,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4583,
data cache requests,2346936937,
data cache request rate,0.4773,
data cache misses,9545359,
data cache miss rate,0.0019,
data cache miss ratio,0.0041,
