STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595140968 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 46
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1352126755424
CPU_CLOCKS_UNHALTED,PMC1,688751085460
DATA_CACHE_ACCESSES,PMC2,683410256502
DATA_CACHE_REFILLS_ALL,PMC3,2609729931
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 46,
Runtime (RDTSC) [s],298.7507,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.5094,
data cache requests,683410256502,
data cache request rate,0.5054,
data cache misses,2609729931,
data cache miss rate,0.0019,
data cache miss ratio,0.0038,
