STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595119807 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 51
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,5075076056
CPU_CLOCKS_UNHALTED,PMC1,2264728706
DATA_CACHE_ACCESSES,PMC2,2410791648
DATA_CACHE_REFILLS_ALL,PMC3,9432487
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 51,
Runtime (RDTSC) [s],12.1441,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4462,
data cache requests,2410791648,
data cache request rate,0.4750,
data cache misses,9432487,
data cache miss rate,0.0019,
data cache miss ratio,0.0039,
