STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595055447 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 118
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,5292039604
CPU_CLOCKS_UNHALTED,PMC1,2268659033
RETIRED_UOPS,PMC2,5310550534
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 118,
Runtime (RDTSC) [s],11.8166,
Runtime unhalted [s],0.8742,
Clock [MHz],-,
CPI,0.4287,
CPI (based on uops),0.4272,
IPC,2.3327,
